lat;lon;crs;tas_anom
-69.5;139.5;b'';1.4646943
-69.5;140.5;b'';1.4637175
-69.5;141.5;b'';1.4664906
-69.5;142.5;b'';1.4637822
-69.5;143.5;b'';1.4714968
-69.5;144.5;b'';1.491173
-69.5;145.5;b'';1.4991161
-69.5;146.5;b'';1.505308
-69.5;147.5;b'';1.5118675
-69.5;148.5;b'';1.5021741
-69.5;149.5;b'';1.4930375
-69.5;150.5;b'';1.472249
-69.5;151.5;b'';1.4485209
-69.5;152.5;b'';1.4284363
-69.5;153.5;b'';1.4106541
-69.5;154.5;b'';1.3967164
-69.5;155.5;b'';1.3954335
-69.5;156.5;b'';1.4032089
-69.5;157.5;b'';1.4205904
-69.5;158.5;b'';1.441467
-69.5;159.5;b'';1.4496756
-69.5;160.5;b'';1.4697604
-69.5;161.5;b'';1.492319
-69.5;162.5;b'';1.4982119
-69.5;163.5;b'';1.4904866
-69.5;164.5;b'';1.4815959
-69.5;165.5;b'';1.4633665
-69.5;166.5;b'';1.4519945
-69.5;167.5;b'';1.4279482
-69.5;168.5;b'';1.4160354
-69.5;169.5;b'';1.3829007
-69.5;170.5;b'';1.3616321
-69.5;171.5;b'';1.3270432
-69.5;172.5;b'';1.3120036
-69.5;173.5;b'';1.2899446
-69.5;174.5;b'';1.2847873
-69.5;175.5;b'';1.279895
-69.5;176.5;b'';1.2753787
-69.5;177.5;b'';1.2718472
-69.5;178.5;b'';1.2720156
-69.5;179.5;b'';1.2645577
-68.5;-179.5;b'';1.1956688
-68.5;-178.5;b'';1.1908551
-68.5;-177.5;b'';1.1929253
-68.5;-176.5;b'';1.1917714
-68.5;-175.5;b'';1.1974182
-68.5;-174.5;b'';1.1986291
-68.5;-173.5;b'';1.2025899
-68.5;-172.5;b'';1.2093394
-68.5;-171.5;b'';1.2153319
-68.5;-170.5;b'';1.2187824
-68.5;-169.5;b'';1.229842
-68.5;-168.5;b'';1.2349548
-68.5;-167.5;b'';1.2438987
-68.5;-166.5;b'';1.2568235
-68.5;-165.5;b'';1.267896
-68.5;-164.5;b'';1.2845212
-68.5;-163.5;b'';1.2973685
-68.5;-162.5;b'';1.3150511
-68.5;-161.5;b'';1.3281685
-68.5;-160.5;b'';1.3499871
-68.5;-159.5;b'';1.3638136
-68.5;-158.5;b'';1.388756
-68.5;-157.5;b'';1.4101766
-68.5;-156.5;b'';1.4318613
-68.5;-155.5;b'';1.4601859
-68.5;-154.5;b'';1.4751246
-68.5;-153.5;b'';1.5014502
-68.5;-152.5;b'';1.5199041
-68.5;-151.5;b'';1.5418752
-68.5;-150.5;b'';1.5575302
-68.5;-149.5;b'';1.57243
-68.5;-148.5;b'';1.5873041
-68.5;-147.5;b'';1.6018927
-68.5;-146.5;b'';1.619563
-68.5;-145.5;b'';1.6289179
-68.5;-144.5;b'';1.641411
-68.5;-143.5;b'';1.649478
-68.5;-142.5;b'';1.6534909
-68.5;-141.5;b'';1.6634448
-68.5;-140.5;b'';1.6658617
-68.5;-139.5;b'';1.668275
-68.5;-138.5;b'';1.6775315
-68.5;-137.5;b'';1.679714
-68.5;-136.5;b'';1.6868658
-68.5;-135.5;b'';1.7000673
-68.5;-134.5;b'';1.7086565
-68.5;-133.5;b'';1.7206383
-68.5;-132.5;b'';1.7357546
-68.5;-131.5;b'';1.7422923
-68.5;-130.5;b'';1.7591567
-68.5;-129.5;b'';1.7673093
-68.5;-128.5;b'';1.7822421
-68.5;-127.5;b'';1.7948949
-68.5;-126.5;b'';1.8066647
-68.5;-125.5;b'';1.8207521
-68.5;-124.5;b'';1.8348867
-68.5;-123.5;b'';1.8475363
-68.5;-122.5;b'';1.8592967
-68.5;-121.5;b'';1.8741511
-68.5;-120.5;b'';1.881065
-68.5;-119.5;b'';1.8923441
-68.5;-118.5;b'';1.9055656
-68.5;-117.5;b'';1.9124224
-68.5;-116.5;b'';1.922568
-68.5;-115.5;b'';1.9336586
-68.5;-114.5;b'';1.9401795
-68.5;-113.5;b'';1.9491216
-68.5;-112.5;b'';1.9549583
-68.5;-111.5;b'';1.9614103
-68.5;-110.5;b'';1.968689
-68.5;-109.5;b'';1.9733231
-68.5;-108.5;b'';1.9847906
-68.5;-107.5;b'';1.988741
-68.5;-106.5;b'';2.0005436
-68.5;-105.5;b'';2.0094728
-68.5;-104.5;b'';2.021997
-68.5;-103.5;b'';2.0298455
-68.5;-102.5;b'';2.0421937
-68.5;-101.5;b'';2.0520322
-68.5;-100.5;b'';2.0680075
-68.5;-99.5;b'';2.076674
-68.5;-98.5;b'';2.0937436
-68.5;-97.5;b'';2.1060088
-68.5;-96.5;b'';2.1137156
-68.5;-95.5;b'';2.1264362
-68.5;-94.5;b'';2.1282723
-68.5;-93.5;b'';2.1354706
-68.5;-92.5;b'';2.1377387
-68.5;-91.5;b'';2.1414373
-68.5;-90.5;b'';2.1380217
-68.5;-89.5;b'';2.1448622
-68.5;-88.5;b'';2.1487596
-68.5;-87.5;b'';2.156698
-68.5;-86.5;b'';2.1626399
-68.5;-85.5;b'';2.1709533
-68.5;-84.5;b'';2.178966
-68.5;-83.5;b'';2.1908312
-68.5;-82.5;b'';2.2004764
-68.5;-81.5;b'';2.2168186
-68.5;-80.5;b'';2.2374072
-68.5;-79.5;b'';2.251754
-68.5;-78.5;b'';2.2790885
-68.5;-77.5;b'';2.2911544
-68.5;-76.5;b'';2.311981
-68.5;-75.5;b'';2.3161135
-68.5;-74.5;b'';2.2881582
-68.5;-73.5;b'';2.264186
-68.5;-72.5;b'';2.19616
-68.5;-71.5;b'';2.1644568
-68.5;-70.5;b'';2.1074238
-68.5;-69.5;b'';2.0734177
-68.5;-68.5;b'';2.0206692
-68.5;-67.5;b'';1.9597079
-68.5;-66.5;b'';1.9732147
-68.5;-65.5;b'';1.9667206
-68.5;-64.5;b'';1.9567368
-68.5;-63.5;b'';1.9559636
-68.5;-62.5;b'';2.0209794
-68.5;-61.5;b'';2.0561123
-68.5;-60.5;b'';2.0940757
-68.5;-59.5;b'';2.0911806
-68.5;-58.5;b'';2.0948045
-68.5;-57.5;b'';2.0613031
-68.5;-56.5;b'';2.0393498
-68.5;-55.5;b'';2.0211694
-68.5;-54.5;b'';2.0114555
-68.5;-53.5;b'';1.9922373
-68.5;-52.5;b'';1.9823848
-68.5;-51.5;b'';1.9686612
-68.5;-50.5;b'';1.9662485
-68.5;-49.5;b'';1.9675646
-68.5;-48.5;b'';1.9651924
-68.5;-47.5;b'';1.966246
-68.5;-46.5;b'';1.9726112
-68.5;-45.5;b'';1.9705034
-68.5;-44.5;b'';1.9763087
-68.5;-43.5;b'';1.9743917
-68.5;-42.5;b'';1.9758987
-68.5;-41.5;b'';1.9742434
-68.5;-40.5;b'';1.9747696
-68.5;-39.5;b'';1.9747521
-68.5;-38.5;b'';1.9793528
-68.5;-37.5;b'';1.9801265
-68.5;-36.5;b'';1.9845612
-68.5;-35.5;b'';1.9871256
-68.5;-34.5;b'';1.991025
-68.5;-33.5;b'';1.9914261
-68.5;-32.5;b'';1.995621
-68.5;-31.5;b'';1.9957535
-68.5;-30.5;b'';1.9934253
-68.5;-29.5;b'';1.9927795
-68.5;-28.5;b'';1.9916067
-68.5;-27.5;b'';1.9887805
-68.5;-26.5;b'';1.9885277
-68.5;-25.5;b'';1.9837649
-68.5;-24.5;b'';1.9807454
-68.5;-23.5;b'';1.9766825
-68.5;-22.5;b'';1.9707578
-68.5;-21.5;b'';1.9652054
-68.5;-20.5;b'';1.9610802
-68.5;-19.5;b'';1.955926
-68.5;-18.5;b'';1.952638
-68.5;-17.5;b'';1.9517964
-68.5;-16.5;b'';1.9532727
-68.5;-15.5;b'';1.9532242
-68.5;-14.5;b'';1.9548813
-68.5;-13.5;b'';1.9586538
-68.5;-12.5;b'';1.9653406
-68.5;-11.5;b'';1.9700454
-68.5;-10.5;b'';1.9770463
-68.5;-9.5;b'';1.9783503
-68.5;-8.5;b'';1.9811277
-68.5;-7.5;b'';1.982177
-68.5;-6.5;b'';1.9825114
-68.5;-5.5;b'';1.9858353
-68.5;-4.5;b'';1.9885396
-68.5;-3.5;b'';2.001062
-68.5;-2.5;b'';2.0137103
-68.5;-1.5;b'';2.03692
-68.5;-0.5;b'';2.0547504
-68.5;0.5;b'';2.0659912
-68.5;1.5;b'';2.0667012
-68.5;2.5;b'';2.0706527
-68.5;3.5;b'';2.057616
-68.5;4.5;b'';2.0587676
-68.5;5.5;b'';2.0449438
-68.5;6.5;b'';2.0401204
-68.5;7.5;b'';2.0296967
-68.5;8.5;b'';2.024094
-68.5;9.5;b'';2.0147076
-68.5;10.5;b'';2.0119421
-68.5;11.5;b'';2.0143983
-68.5;12.5;b'';2.0236604
-68.5;13.5;b'';2.0460413
-68.5;14.5;b'';2.0625799
-68.5;15.5;b'';2.0796866
-68.5;16.5;b'';2.092142
-68.5;17.5;b'';2.1129017
-68.5;18.5;b'';2.1234353
-68.5;19.5;b'';2.1354074
-68.5;20.5;b'';2.1394925
-68.5;21.5;b'';2.148514
-68.5;22.5;b'';2.1499155
-68.5;23.5;b'';2.1480694
-68.5;24.5;b'';2.1416855
-68.5;25.5;b'';2.1338775
-68.5;26.5;b'';2.1255903
-68.5;27.5;b'';2.1129746
-68.5;28.5;b'';2.1066675
-68.5;29.5;b'';2.0865047
-68.5;30.5;b'';2.0910401
-68.5;31.5;b'';2.0742373
-68.5;32.5;b'';2.094862
-68.5;33.5;b'';2.1102436
-68.5;34.5;b'';2.1315632
-68.5;35.5;b'';2.154507
-68.5;36.5;b'';2.1473734
-68.5;37.5;b'';2.1275082
-68.5;38.5;b'';2.077064
-68.5;39.5;b'';2.0006256
-68.5;40.5;b'';1.8682989
-68.5;41.5;b'';1.7388028
-68.5;42.5;b'';1.6334958
-68.5;43.5;b'';1.5867653
-68.5;44.5;b'';1.5712509
-68.5;45.5;b'';1.5625484
-68.5;46.5;b'';1.5413847
-68.5;47.5;b'';1.5497067
-68.5;48.5;b'';1.5514402
-68.5;49.5;b'';1.5495069
-68.5;50.5;b'';1.5459226
-68.5;51.5;b'';1.5513853
-68.5;52.5;b'';1.5508028
-68.5;53.5;b'';1.5617111
-68.5;54.5;b'';1.5677934
-68.5;55.5;b'';1.5574043
-68.5;56.5;b'';1.5545542
-68.5;57.5;b'';1.5501157
-68.5;58.5;b'';1.5557956
-68.5;59.5;b'';1.5567746
-68.5;60.5;b'';1.5504105
-68.5;61.5;b'';1.5447233
-68.5;62.5;b'';1.5031564
-68.5;63.5;b'';1.5041374
-68.5;64.5;b'';1.4970993
-68.5;65.5;b'';1.5048279
-68.5;66.5;b'';1.5040016
-68.5;67.5;b'';1.4982526
-68.5;68.5;b'';1.5060217
-68.5;69.5;b'';1.5484594
-68.5;70.5;b'';1.5856
-68.5;71.5;b'';1.6141814
-68.5;72.5;b'';1.5861022
-68.5;73.5;b'';1.563434
-68.5;74.5;b'';1.5533748
-68.5;75.5;b'';1.5397843
-68.5;76.5;b'';1.5022378
-68.5;77.5;b'';1.4490998
-68.5;78.5;b'';1.4227715
-68.5;79.5;b'';1.3965737
-68.5;80.5;b'';1.3674278
-68.5;81.5;b'';1.3533803
-68.5;82.5;b'';1.3504381
-68.5;83.5;b'';1.3529338
-68.5;84.5;b'';1.3579277
-68.5;85.5;b'';1.3595902
-68.5;86.5;b'';1.3593605
-68.5;87.5;b'';1.3618792
-68.5;88.5;b'';1.3683189
-68.5;89.5;b'';1.3792676
-68.5;90.5;b'';1.3827343
-68.5;91.5;b'';1.3899553
-68.5;92.5;b'';1.3939196
-68.5;93.5;b'';1.4035652
-68.5;94.5;b'';1.4159263
-68.5;95.5;b'';1.419505
-68.5;96.5;b'';1.426807
-68.5;97.5;b'';1.4403307
-68.5;98.5;b'';1.4500717
-68.5;99.5;b'';1.457443
-68.5;100.5;b'';1.4663856
-68.5;101.5;b'';1.4607236
-68.5;102.5;b'';1.4615654
-68.5;103.5;b'';1.457487
-68.5;104.5;b'';1.4593542
-68.5;105.5;b'';1.4602051
-68.5;106.5;b'';1.4532664
-68.5;107.5;b'';1.4458656
-68.5;108.5;b'';1.4426126
-68.5;109.5;b'';1.4350133
-68.5;110.5;b'';1.4285642
-68.5;111.5;b'';1.4262503
-68.5;112.5;b'';1.4149632
-68.5;113.5;b'';1.404643
-68.5;114.5;b'';1.388528
-68.5;115.5;b'';1.3704331
-68.5;116.5;b'';1.3547417
-68.5;117.5;b'';1.3468049
-68.5;118.5;b'';1.3367841
-68.5;119.5;b'';1.3241286
-68.5;120.5;b'';1.3179603
-68.5;121.5;b'';1.3069258
-68.5;122.5;b'';1.3042288
-68.5;123.5;b'';1.307224
-68.5;124.5;b'';1.312237
-68.5;125.5;b'';1.3179158
-68.5;126.5;b'';1.3184588
-68.5;127.5;b'';1.3247917
-68.5;128.5;b'';1.3335556
-68.5;129.5;b'';1.3391904
-68.5;130.5;b'';1.3409619
-68.5;131.5;b'';1.3355746
-68.5;132.5;b'';1.339624
-68.5;133.5;b'';1.3472694
-68.5;134.5;b'';1.3587229
-68.5;135.5;b'';1.3654274
-68.5;136.5;b'';1.3731725
-68.5;137.5;b'';1.3755859
-68.5;138.5;b'';1.379025
-68.5;139.5;b'';1.3778421
-68.5;140.5;b'';1.380063
-68.5;141.5;b'';1.381616
-68.5;142.5;b'';1.3742453
-68.5;143.5;b'';1.3820354
-68.5;144.5;b'';1.3793647
-68.5;145.5;b'';1.3859448
-68.5;146.5;b'';1.4030629
-68.5;147.5;b'';1.4087172
-68.5;148.5;b'';1.3972054
-68.5;149.5;b'';1.3907477
-68.5;150.5;b'';1.4080448
-68.5;151.5;b'';1.4036021
-68.5;152.5;b'';1.4256594
-68.5;153.5;b'';1.4424456
-68.5;154.5;b'';1.4561749
-68.5;155.5;b'';1.4722391
-68.5;156.5;b'';1.4628415
-68.5;157.5;b'';1.4647479
-68.5;158.5;b'';1.462496
-68.5;159.5;b'';1.4466487
-68.5;160.5;b'';1.4365066
-68.5;161.5;b'';1.4115727
-68.5;162.5;b'';1.4041815
-68.5;163.5;b'';1.3824967
-68.5;164.5;b'';1.3696998
-68.5;165.5;b'';1.346961
-68.5;166.5;b'';1.3329228
-68.5;167.5;b'';1.3078794
-68.5;168.5;b'';1.2921758
-68.5;169.5;b'';1.2676233
-68.5;170.5;b'';1.2544706
-68.5;171.5;b'';1.2324845
-68.5;172.5;b'';1.2224243
-68.5;173.5;b'';1.2102088
-68.5;174.5;b'';1.205659
-68.5;175.5;b'';1.2050864
-68.5;176.5;b'';1.1998414
-68.5;177.5;b'';1.1969445
-68.5;178.5;b'';1.1983287
-68.5;179.5;b'';1.1928606
-67.5;-179.5;b'';1.1084753
-67.5;-178.5;b'';1.1064452
-67.5;-177.5;b'';1.1104238
-67.5;-176.5;b'';1.1097269
-67.5;-175.5;b'';1.1168579
-67.5;-174.5;b'';1.1201413
-67.5;-173.5;b'';1.1258187
-67.5;-172.5;b'';1.1339859
-67.5;-171.5;b'';1.1403792
-67.5;-170.5;b'';1.1443987
-67.5;-169.5;b'';1.1545285
-67.5;-168.5;b'';1.1591997
-67.5;-167.5;b'';1.1672939
-67.5;-166.5;b'';1.1775556
-67.5;-165.5;b'';1.1881216
-67.5;-164.5;b'';1.2005376
-67.5;-163.5;b'';1.2142482
-67.5;-162.5;b'';1.2300166
-67.5;-161.5;b'';1.2433864
-67.5;-160.5;b'';1.2638867
-67.5;-159.5;b'';1.2763951
-67.5;-158.5;b'';1.2992251
-67.5;-157.5;b'';1.317333
-67.5;-156.5;b'';1.3361945
-67.5;-155.5;b'';1.359346
-67.5;-154.5;b'';1.3713723
-67.5;-153.5;b'';1.3926933
-67.5;-152.5;b'';1.4074464
-67.5;-151.5;b'';1.4234904
-67.5;-150.5;b'';1.4353303
-67.5;-149.5;b'';1.4463787
-67.5;-148.5;b'';1.4566453
-67.5;-147.5;b'';1.4694302
-67.5;-146.5;b'';1.4843411
-67.5;-145.5;b'';1.4926842
-67.5;-144.5;b'';1.5040153
-67.5;-143.5;b'';1.5137912
-67.5;-142.5;b'';1.5184577
-67.5;-141.5;b'';1.5292273
-67.5;-140.5;b'';1.5338322
-67.5;-139.5;b'';1.5359628
-67.5;-138.5;b'';1.5481362
-67.5;-137.5;b'';1.551051
-67.5;-136.5;b'';1.5568259
-67.5;-135.5;b'';1.5698454
-67.5;-134.5;b'';1.5745754
-67.5;-133.5;b'';1.5845749
-67.5;-132.5;b'';1.5962744
-67.5;-131.5;b'';1.6017524
-67.5;-130.5;b'';1.6187364
-67.5;-129.5;b'';1.6246109
-67.5;-128.5;b'';1.6390189
-67.5;-127.5;b'';1.6507565
-67.5;-126.5;b'';1.6616381
-67.5;-125.5;b'';1.6746565
-67.5;-124.5;b'';1.6889378
-67.5;-123.5;b'';1.7020091
-67.5;-122.5;b'';1.7141979
-67.5;-121.5;b'';1.7296357
-67.5;-120.5;b'';1.7374345
-67.5;-119.5;b'';1.7489626
-67.5;-118.5;b'';1.7617413
-67.5;-117.5;b'';1.7695276
-67.5;-116.5;b'';1.7795515
-67.5;-115.5;b'';1.7904824
-67.5;-114.5;b'';1.7954354
-67.5;-113.5;b'';1.8031763
-67.5;-112.5;b'';1.8072615
-67.5;-111.5;b'';1.811404
-67.5;-110.5;b'';1.8156222
-67.5;-109.5;b'';1.8185192
-67.5;-108.5;b'';1.8275023
-67.5;-107.5;b'';1.8309947
-67.5;-106.5;b'';1.8393106
-67.5;-105.5;b'';1.8468993
-67.5;-104.5;b'';1.8549956
-67.5;-103.5;b'';1.860143
-67.5;-102.5;b'';1.8681885
-67.5;-101.5;b'';1.8743753
-67.5;-100.5;b'';1.8855189
-67.5;-99.5;b'';1.8903434
-67.5;-98.5;b'';1.9017354
-67.5;-97.5;b'';1.910299
-67.5;-96.5;b'';1.9172732
-67.5;-95.5;b'';1.9294784
-67.5;-94.5;b'';1.9331993
-67.5;-93.5;b'';1.9407324
-67.5;-92.5;b'';1.9463394
-67.5;-91.5;b'';1.9524238
-67.5;-90.5;b'';1.9527916
-67.5;-89.5;b'';1.9609815
-67.5;-88.5;b'';1.9671336
-67.5;-87.5;b'';1.976698
-67.5;-86.5;b'';1.9862509
-67.5;-85.5;b'';1.9954671
-67.5;-84.5;b'';2.0056367
-67.5;-83.5;b'';2.019253
-67.5;-82.5;b'';2.0309432
-67.5;-81.5;b'';2.0469532
-67.5;-80.5;b'';2.0685236
-67.5;-79.5;b'';2.082407
-67.5;-78.5;b'';2.1099296
-67.5;-77.5;b'';2.1255305
-67.5;-76.5;b'';2.1568756
-67.5;-75.5;b'';2.170164
-67.5;-74.5;b'';2.1843581
-67.5;-73.5;b'';2.1817553
-67.5;-72.5;b'';2.164769
-67.5;-71.5;b'';2.1518462
-67.5;-70.5;b'';2.1042564
-67.5;-69.5;b'';2.0754492
-67.5;-68.5;b'';2.037083
-67.5;-67.5;b'';2.0070558
-67.5;-66.5;b'';2.03673
-67.5;-65.5;b'';2.0385914
-67.5;-64.5;b'';2.035617
-67.5;-63.5;b'';2.0233347
-67.5;-62.5;b'';2.0673926
-67.5;-61.5;b'';2.0868435
-67.5;-60.5;b'';2.0928097
-67.5;-59.5;b'';2.066302
-67.5;-58.5;b'';2.0570183
-67.5;-57.5;b'';2.0164266
-67.5;-56.5;b'';1.9915336
-67.5;-55.5;b'';1.9679548
-67.5;-54.5;b'';1.9529599
-67.5;-53.5;b'';1.9325669
-67.5;-52.5;b'';1.9228796
-67.5;-51.5;b'';1.9110076
-67.5;-50.5;b'';1.9131366
-67.5;-49.5;b'';1.9162158
-67.5;-48.5;b'';1.920552
-67.5;-47.5;b'';1.9239825
-67.5;-46.5;b'';1.9343661
-67.5;-45.5;b'';1.9350802
-67.5;-44.5;b'';1.9428271
-67.5;-43.5;b'';1.9405657
-67.5;-42.5;b'';1.9417905
-67.5;-41.5;b'';1.9392197
-67.5;-40.5;b'';1.9384781
-67.5;-39.5;b'';1.93617
-67.5;-38.5;b'';1.9380989
-67.5;-37.5;b'';1.9365611
-67.5;-36.5;b'';1.9392633
-67.5;-35.5;b'';1.9406853
-67.5;-34.5;b'';1.9428886
-67.5;-33.5;b'';1.9430003
-67.5;-32.5;b'';1.944292
-67.5;-31.5;b'';1.9430394
-67.5;-30.5;b'';1.939147
-67.5;-29.5;b'';1.9381002
-67.5;-28.5;b'';1.9357648
-67.5;-27.5;b'';1.9316406
-67.5;-26.5;b'';1.9305124
-67.5;-25.5;b'';1.9257207
-67.5;-24.5;b'';1.9206897
-67.5;-23.5;b'';1.9177389
-67.5;-22.5;b'';1.9115735
-67.5;-21.5;b'';1.9059408
-67.5;-20.5;b'';1.9008762
-67.5;-19.5;b'';1.8950666
-67.5;-18.5;b'';1.8922467
-67.5;-17.5;b'';1.8892965
-67.5;-16.5;b'';1.8891096
-67.5;-15.5;b'';1.8868004
-67.5;-14.5;b'';1.8852463
-67.5;-13.5;b'';1.8871325
-67.5;-12.5;b'';1.8909721
-67.5;-11.5;b'';1.8934138
-67.5;-10.5;b'';1.901591
-67.5;-9.5;b'';1.9026308
-67.5;-8.5;b'';1.9101362
-67.5;-7.5;b'';1.9148986
-67.5;-6.5;b'';1.9218575
-67.5;-5.5;b'';1.9284946
-67.5;-4.5;b'';1.9370658
-67.5;-3.5;b'';1.948731
-67.5;-2.5;b'';1.9580361
-67.5;-1.5;b'';1.9727714
-67.5;-0.5;b'';1.9790952
-67.5;0.5;b'';1.9910347
-67.5;1.5;b'';1.9933754
-67.5;2.5;b'';2.0032825
-67.5;3.5;b'';1.9975245
-67.5;4.5;b'';2.0038555
-67.5;5.5;b'';1.9969378
-67.5;6.5;b'';1.9924644
-67.5;7.5;b'';1.9845765
-67.5;8.5;b'';1.9835391
-67.5;9.5;b'';1.9711367
-67.5;10.5;b'';1.9713752
-67.5;11.5;b'';1.970065
-67.5;12.5;b'';1.9766464
-67.5;13.5;b'';1.9895742
-67.5;14.5;b'';2.0014281
-67.5;15.5;b'';2.0191257
-67.5;16.5;b'';2.0324316
-67.5;17.5;b'';2.0553896
-67.5;18.5;b'';2.0706375
-67.5;19.5;b'';2.0919006
-67.5;20.5;b'';2.1036437
-67.5;21.5;b'';2.1207075
-67.5;22.5;b'';2.131896
-67.5;23.5;b'';2.1418695
-67.5;24.5;b'';2.1496303
-67.5;25.5;b'';2.1554775
-67.5;26.5;b'';2.158196
-67.5;27.5;b'';2.1603673
-67.5;28.5;b'';2.16489
-67.5;29.5;b'';2.156919
-67.5;30.5;b'';2.1703477
-67.5;31.5;b'';2.1582122
-67.5;32.5;b'';2.174969
-67.5;33.5;b'';2.173194
-67.5;34.5;b'';2.1742947
-67.5;35.5;b'';2.1827762
-67.5;36.5;b'';2.1733205
-67.5;37.5;b'';2.159721
-67.5;38.5;b'';2.125556
-67.5;39.5;b'';2.0799785
-67.5;40.5;b'';2.0326242
-67.5;41.5;b'';1.9345205
-67.5;42.5;b'';1.8640329
-67.5;43.5;b'';1.7898571
-67.5;44.5;b'';1.7621318
-67.5;45.5;b'';1.7039423
-67.5;46.5;b'';1.6416539
-67.5;47.5;b'';1.6125814
-67.5;48.5;b'';1.5698559
-67.5;49.5;b'';1.5333807
-67.5;50.5;b'';1.4993504
-67.5;51.5;b'';1.5082672
-67.5;52.5;b'';1.5033888
-67.5;53.5;b'';1.5093852
-67.5;54.5;b'';1.5175238
-67.5;55.5;b'';1.5167813
-67.5;56.5;b'';1.5132166
-67.5;57.5;b'';1.5325066
-67.5;58.5;b'';1.5369815
-67.5;59.5;b'';1.5208398
-67.5;60.5;b'';1.4992344
-67.5;61.5;b'';1.4835423
-67.5;62.5;b'';1.4426003
-67.5;63.5;b'';1.44092
-67.5;64.5;b'';1.4401045
-67.5;65.5;b'';1.4387505
-67.5;66.5;b'';1.4357831
-67.5;67.5;b'';1.4417163
-67.5;68.5;b'';1.4584328
-67.5;69.5;b'';1.5215681
-67.5;70.5;b'';1.5593178
-67.5;71.5;b'';1.5763743
-67.5;72.5;b'';1.5622976
-67.5;73.5;b'';1.5666131
-67.5;74.5;b'';1.5638287
-67.5;75.5;b'';1.5655559
-67.5;76.5;b'';1.5563643
-67.5;77.5;b'';1.5194992
-67.5;78.5;b'';1.4841276
-67.5;79.5;b'';1.4339634
-67.5;80.5;b'';1.3931813
-67.5;81.5;b'';1.3803422
-67.5;82.5;b'';1.3726534
-67.5;83.5;b'';1.3548965
-67.5;84.5;b'';1.3454363
-67.5;85.5;b'';1.3394246
-67.5;86.5;b'';1.3420552
-67.5;87.5;b'';1.3465419
-67.5;88.5;b'';1.3406378
-67.5;89.5;b'';1.341435
-67.5;90.5;b'';1.3352315
-67.5;91.5;b'';1.336252
-67.5;92.5;b'';1.3360196
-67.5;93.5;b'';1.3329234
-67.5;94.5;b'';1.3213575
-67.5;95.5;b'';1.3209457
-67.5;96.5;b'';1.3359418
-67.5;97.5;b'';1.348108
-67.5;98.5;b'';1.3602105
-67.5;99.5;b'';1.3595564
-67.5;100.5;b'';1.360388
-67.5;101.5;b'';1.3470211
-67.5;102.5;b'';1.3494484
-67.5;103.5;b'';1.3506193
-67.5;104.5;b'';1.3532957
-67.5;105.5;b'';1.3578103
-67.5;106.5;b'';1.3579429
-67.5;107.5;b'';1.3652002
-67.5;108.5;b'';1.3801888
-67.5;109.5;b'';1.3674047
-67.5;110.5;b'';1.3583134
-67.5;111.5;b'';1.3681511
-67.5;112.5;b'';1.3741431
-67.5;113.5;b'';1.3690107
-67.5;114.5;b'';1.3598087
-67.5;115.5;b'';1.3645303
-67.5;116.5;b'';1.3549575
-67.5;117.5;b'';1.3484309
-67.5;118.5;b'';1.3201848
-67.5;119.5;b'';1.2957224
-67.5;120.5;b'';1.2854273
-67.5;121.5;b'';1.2783469
-67.5;122.5;b'';1.2750821
-67.5;123.5;b'';1.2746778
-67.5;124.5;b'';1.2714996
-67.5;125.5;b'';1.2694521
-67.5;126.5;b'';1.2733202
-67.5;127.5;b'';1.2933996
-67.5;128.5;b'';1.308287
-67.5;129.5;b'';1.30836
-67.5;130.5;b'';1.28265
-67.5;131.5;b'';1.2758075
-67.5;132.5;b'';1.2785593
-67.5;133.5;b'';1.2802496
-67.5;134.5;b'';1.2860605
-67.5;135.5;b'';1.2894444
-67.5;136.5;b'';1.2997851
-67.5;137.5;b'';1.2996567
-67.5;138.5;b'';1.3035525
-67.5;139.5;b'';1.2932551
-67.5;140.5;b'';1.2916662
-67.5;141.5;b'';1.2884432
-67.5;142.5;b'';1.284294
-67.5;143.5;b'';1.2925701
-67.5;144.5;b'';1.3019146
-67.5;145.5;b'';1.3220613
-67.5;146.5;b'';1.3666734
-67.5;147.5;b'';1.3896862
-67.5;148.5;b'';1.3905721
-67.5;149.5;b'';1.3885213
-67.5;150.5;b'';1.4029578
-67.5;151.5;b'';1.3949347
-67.5;152.5;b'';1.4107455
-67.5;153.5;b'';1.4159651
-67.5;154.5;b'';1.4095621
-67.5;155.5;b'';1.4038198
-67.5;156.5;b'';1.3797922
-67.5;157.5;b'';1.3596482
-67.5;158.5;b'';1.3383982
-67.5;159.5;b'';1.3068231
-67.5;160.5;b'';1.2901562
-67.5;161.5;b'';1.2651733
-67.5;162.5;b'';1.2602053
-67.5;163.5;b'';1.242801
-67.5;164.5;b'';1.2320052
-67.5;165.5;b'';1.2182385
-67.5;166.5;b'';1.2079358
-67.5;167.5;b'';1.1904514
-67.5;168.5;b'';1.1781108
-67.5;169.5;b'';1.1617202
-67.5;170.5;b'';1.1526482
-67.5;171.5;b'';1.1366141
-67.5;172.5;b'';1.1293409
-67.5;173.5;b'';1.1194147
-67.5;174.5;b'';1.1157203
-67.5;175.5;b'';1.1127245
-67.5;176.5;b'';1.1077927
-67.5;177.5;b'';1.1049865
-67.5;178.5;b'';1.1068053
-67.5;179.5;b'';1.1036427
-66.5;-179.5;b'';1.0040905
